file_name,folder,bpm,key,feel,mode
moonrock-4-8-3-1-5.wav,./train_data/moonrock-4-8-3-1,4,8,3,1
moonrock-4-8-3-1-6.wav,./train_data/moonrock-4-8-3-1,4,8,3,1
moonrock-4-8-3-1-7.wav,./train_data/moonrock-4-8-3-1,4,8,3,1
moonrock-4-8-3-1-8.wav,./train_data/moonrock-4-8-3-1,4,8,3,1
moonrock-4-8-3-1-9.wav,./train_data/moonrock-4-8-3-1,4,8,3,1
iam-4-7-2-0-0.wav,./train_data/iam-4-7-2-0,4,7,2,0
iam-4-7-2-0-1.wav,./train_data/iam-4-7-2-0,4,7,2,0
iam-4-7-2-0-2.wav,./train_data/iam-4-7-2-0,4,7,2,0
iam-4-7-2-0-3.wav,./train_data/iam-4-7-2-0,4,7,2,0
iam-4-7-2-0-4.wav,./train_data/iam-4-7-2-0,4,7,2,0
iam-4-7-2-0-5.wav,./train_data/iam-4-7-2-0,4,7,2,0
iam-4-7-2-0-6.wav,./train_data/iam-4-7-2-0,4,7,2,0
iam-4-7-2-0-7.wav,./train_data/iam-4-7-2-0,4,7,2,0
iam-4-7-2-0-8.wav,./train_data/iam-4-7-2-0,4,7,2,0
iam-4-7-2-0-9.wav,./train_data/iam-4-7-2-0,4,7,2,0
stylestealer-6-1-2-0-0.wav,./train_data/stylestealer-6-1-2-0,6,1,2,0
stylestealer-6-1-2-0-1.wav,./train_data/stylestealer-6-1-2-0,6,1,2,0
stylestealer-6-1-2-0-2.wav,./train_data/stylestealer-6-1-2-0,6,1,2,0
stylestealer-6-1-2-0-3.wav,./train_data/stylestealer-6-1-2-0,6,1,2,0
stylestealer-6-1-2-0-4.wav,./train_data/stylestealer-6-1-2-0,6,1,2,0
stylestealer-6-1-2-0-5.wav,./train_data/stylestealer-6-1-2-0,6,1,2,0
stylestealer-6-1-2-0-6.wav,./train_data/stylestealer-6-1-2-0,6,1,2,0
stylestealer-6-1-2-0-7.wav,./train_data/stylestealer-6-1-2-0,6,1,2,0
stylestealer-6-1-2-0-8.wav,./train_data/stylestealer-6-1-2-0,6,1,2,0
stylestealer-6-1-2-0-9.wav,./train_data/stylestealer-6-1-2-0,6,1,2,0
highdemand-4-5-1-0-0.wav,./train_data/highdemand-4-5-1-0,4,5,1,0
highdemand-4-5-1-0-1.wav,./train_data/highdemand-4-5-1-0,4,5,1,0
highdemand-4-5-1-0-2.wav,./train_data/highdemand-4-5-1-0,4,5,1,0
highdemand-4-5-1-0-3.wav,./train_data/highdemand-4-5-1-0,4,5,1,0
highdemand-4-5-1-0-4.wav,./train_data/highdemand-4-5-1-0,4,5,1,0
highdemand-4-5-1-0-5.wav,./train_data/highdemand-4-5-1-0,4,5,1,0
highdemand-4-5-1-0-6.wav,./train_data/highdemand-4-5-1-0,4,5,1,0
highdemand-4-5-1-0-7.wav,./train_data/highdemand-4-5-1-0,4,5,1,0
highdemand-4-5-1-0-8.wav,./train_data/highdemand-4-5-1-0,4,5,1,0
highdemand-4-5-1-0-9.wav,./train_data/highdemand-4-5-1-0,4,5,1,0
gotomars-7-6-3-1-0.wav,./train_data/gotomars-7-6-3-1,7,6,3,1
gotomars-7-6-3-1-1.wav,./train_data/gotomars-7-6-3-1,7,6,3,1
gotomars-7-6-3-1-2.wav,./train_data/gotomars-7-6-3-1,7,6,3,1
gotomars-7-6-3-1-3.wav,./train_data/gotomars-7-6-3-1,7,6,3,1
gotomars-7-6-3-1-4.wav,./train_data/gotomars-7-6-3-1,7,6,3,1
gotomars-7-6-3-1-5.wav,./train_data/gotomars-7-6-3-1,7,6,3,1
gotomars-7-6-3-1-6.wav,./train_data/gotomars-7-6-3-1,7,6,3,1
gotomars-7-6-3-1-7.wav,./train_data/gotomars-7-6-3-1,7,6,3,1
gotomars-7-6-3-1-8.wav,./train_data/gotomars-7-6-3-1,7,6,3,1
gotomars-7-6-3-1-9.wav,./train_data/gotomars-7-6-3-1,7,6,3,1
pennyproud-8-0-0-1-0.wav,./train_data/pennyproud-8-0-0-1,8,0,0,1
pennyproud-8-0-0-1-1.wav,./train_data/pennyproud-8-0-0-1,8,0,0,1
pennyproud-8-0-0-1-2.wav,./train_data/pennyproud-8-0-0-1,8,0,0,1
pennyproud-8-0-0-1-3.wav,./train_data/pennyproud-8-0-0-1,8,0,0,1
pennyproud-8-0-0-1-4.wav,./train_data/pennyproud-8-0-0-1,8,0,0,1
pennyproud-8-0-0-1-5.wav,./train_data/pennyproud-8-0-0-1,8,0,0,1
pennyproud-8-0-0-1-6.wav,./train_data/pennyproud-8-0-0-1,8,0,0,1
pennyproud-8-0-0-1-7.wav,./train_data/pennyproud-8-0-0-1,8,0,0,1
pennyproud-8-0-0-1-8.wav,./train_data/pennyproud-8-0-0-1,8,0,0,1
pennyproud-8-0-0-1-9.wav,./train_data/pennyproud-8-0-0-1,8,0,0,1
ransom-8-7-3-0-0.wav,./train_data/ransom-8-7-3-0,8,7,3,0
ransom-8-7-3-0-1.wav,./train_data/ransom-8-7-3-0,8,7,3,0
ransom-8-7-3-0-2.wav,./train_data/ransom-8-7-3-0,8,7,3,0
ransom-8-7-3-0-3.wav,./train_data/ransom-8-7-3-0,8,7,3,0
ransom-8-7-3-0-4.wav,./train_data/ransom-8-7-3-0,8,7,3,0
ransom-8-7-3-0-5.wav,./train_data/ransom-8-7-3-0,8,7,3,0
ransom-8-7-3-0-6.wav,./train_data/ransom-8-7-3-0,8,7,3,0
ransom-8-7-3-0-7.wav,./train_data/ransom-8-7-3-0,8,7,3,0
ransom-8-7-3-0-8.wav,./train_data/ransom-8-7-3-0,8,7,3,0
ransom-8-7-3-0-9.wav,./train_data/ransom-8-7-3-0,8,7,3,0
spinboutu-3-7-2-1-0.wav,./train_data/spinboutu-3-7-2-1,3,7,2,1
spinboutu-3-7-2-1-1.wav,./train_data/spinboutu-3-7-2-1,3,7,2,1
spinboutu-3-7-2-1-2.wav,./train_data/spinboutu-3-7-2-1,3,7,2,1
spinboutu-3-7-2-1-3.wav,./train_data/spinboutu-3-7-2-1,3,7,2,1
spinboutu-3-7-2-1-4.wav,./train_data/spinboutu-3-7-2-1,3,7,2,1
spinboutu-3-7-2-1-5.wav,./train_data/spinboutu-3-7-2-1,3,7,2,1
spinboutu-3-7-2-1-6.wav,./train_data/spinboutu-3-7-2-1,3,7,2,1
spinboutu-3-7-2-1-7.wav,./train_data/spinboutu-3-7-2-1,3,7,2,1
spinboutu-3-7-2-1-8.wav,./train_data/spinboutu-3-7-2-1,3,7,2,1
spinboutu-3-7-2-1-9.wav,./train_data/spinboutu-3-7-2-1,3,7,2,1
lick-0-4-3-0-0.wav,./train_data/lick-0-4-3-0,0,4,3,0
lick-0-4-3-0-1.wav,./train_data/lick-0-4-3-0,0,4,3,0
lick-0-4-3-0-2.wav,./train_data/lick-0-4-3-0,0,4,3,0
lick-0-4-3-0-3.wav,./train_data/lick-0-4-3-0,0,4,3,0
lick-0-4-3-0-4.wav,./train_data/lick-0-4-3-0,0,4,3,0
lick-0-4-3-0-5.wav,./train_data/lick-0-4-3-0,0,4,3,0
lick-0-4-3-0-6.wav,./train_data/lick-0-4-3-0,0,4,3,0
lick-0-4-3-0-7.wav,./train_data/lick-0-4-3-0,0,4,3,0
lick-0-4-3-0-8.wav,./train_data/lick-0-4-3-0,0,4,3,0
lick-0-4-3-0-9.wav,./train_data/lick-0-4-3-0,0,4,3,0
bnb-3-11-3-1-0.wav,./train_data/bnb-3-11-3-1,3,11,3,1
bnb-3-11-3-1-1.wav,./train_data/bnb-3-11-3-1,3,11,3,1
bnb-3-11-3-1-2.wav,./train_data/bnb-3-11-3-1,3,11,3,1
bnb-3-11-3-1-3.wav,./train_data/bnb-3-11-3-1,3,11,3,1
bnb-3-11-3-1-4.wav,./train_data/bnb-3-11-3-1,3,11,3,1
bnb-3-11-3-1-5.wav,./train_data/bnb-3-11-3-1,3,11,3,1
bnb-3-11-3-1-6.wav,./train_data/bnb-3-11-3-1,3,11,3,1
bnb-3-11-3-1-7.wav,./train_data/bnb-3-11-3-1,3,11,3,1
bnb-3-11-3-1-8.wav,./train_data/bnb-3-11-3-1,3,11,3,1
bnb-3-11-3-1-9.wav,./train_data/bnb-3-11-3-1,3,11,3,1
bluetint-3-7-3-0-0.wav,./train_data/bluetint-3-7-3-0,3,7,3,0
bluetint-3-7-3-0-1.wav,./train_data/bluetint-3-7-3-0,3,7,3,0
bluetint-3-7-3-0-2.wav,./train_data/bluetint-3-7-3-0,3,7,3,0
bluetint-3-7-3-0-3.wav,./train_data/bluetint-3-7-3-0,3,7,3,0
bluetint-3-7-3-0-4.wav,./train_data/bluetint-3-7-3-0,3,7,3,0
bluetint-3-7-3-0-5.wav,./train_data/bluetint-3-7-3-0,3,7,3,0
bluetint-3-7-3-0-6.wav,./train_data/bluetint-3-7-3-0,3,7,3,0
bluetint-3-7-3-0-7.wav,./train_data/bluetint-3-7-3-0,3,7,3,0
bluetint-3-7-3-0-8.wav,./train_data/bluetint-3-7-3-0,3,7,3,0
bluetint-3-7-3-0-9.wav,./train_data/bluetint-3-7-3-0,3,7,3,0
bothsides-4-1-0-1-0.wav,./train_data/bothsides-4-1-0-1,4,1,0,1
bothsides-4-1-0-1-1.wav,./train_data/bothsides-4-1-0-1,4,1,0,1
bothsides-4-1-0-1-2.wav,./train_data/bothsides-4-1-0-1,4,1,0,1
bothsides-4-1-0-1-3.wav,./train_data/bothsides-4-1-0-1,4,1,0,1
bothsides-4-1-0-1-4.wav,./train_data/bothsides-4-1-0-1,4,1,0,1
bothsides-4-1-0-1-5.wav,./train_data/bothsides-4-1-0-1,4,1,0,1
bothsides-4-1-0-1-6.wav,./train_data/bothsides-4-1-0-1,4,1,0,1
bothsides-4-1-0-1-7.wav,./train_data/bothsides-4-1-0-1,4,1,0,1
bothsides-4-1-0-1-8.wav,./train_data/bothsides-4-1-0-1,4,1,0,1
bothsides-4-1-0-1-9.wav,./train_data/bothsides-4-1-0-1,4,1,0,1
ttln-3-5-2-0-0.wav,./train_data/ttln-3-5-2-0,3,5,2,0
ttln-3-5-2-0-1.wav,./train_data/ttln-3-5-2-0,3,5,2,0
ttln-3-5-2-0-2.wav,./train_data/ttln-3-5-2-0,3,5,2,0
ttln-3-5-2-0-3.wav,./train_data/ttln-3-5-2-0,3,5,2,0
ttln-3-5-2-0-4.wav,./train_data/ttln-3-5-2-0,3,5,2,0
ttln-3-5-2-0-5.wav,./train_data/ttln-3-5-2-0,3,5,2,0
ttln-3-5-2-0-6.wav,./train_data/ttln-3-5-2-0,3,5,2,0
ttln-3-5-2-0-7.wav,./train_data/ttln-3-5-2-0,3,5,2,0
ttln-3-5-2-0-8.wav,./train_data/ttln-3-5-2-0,3,5,2,0
ttln-3-5-2-0-9.wav,./train_data/ttln-3-5-2-0,3,5,2,0
elevate-5-1-0-1-0.wav,./train_data/elevate-5-1-0-1,5,1,0,1
elevate-5-1-0-1-1.wav,./train_data/elevate-5-1-0-1,5,1,0,1
elevate-5-1-0-1-2.wav,./train_data/elevate-5-1-0-1,5,1,0,1
elevate-5-1-0-1-3.wav,./train_data/elevate-5-1-0-1,5,1,0,1
elevate-5-1-0-1-4.wav,./train_data/elevate-5-1-0-1,5,1,0,1
elevate-5-1-0-1-5.wav,./train_data/elevate-5-1-0-1,5,1,0,1
elevate-5-1-0-1-6.wav,./train_data/elevate-5-1-0-1,5,1,0,1
elevate-5-1-0-1-7.wav,./train_data/elevate-5-1-0-1,5,1,0,1
elevate-5-1-0-1-8.wav,./train_data/elevate-5-1-0-1,5,1,0,1
elevate-5-1-0-1-9.wav,./train_data/elevate-5-1-0-1,5,1,0,1
zootiez-3-8-1-1-0.wav,./train_data/zootiez-3-8-1-1,3,8,1,1
zootiez-3-8-1-1-1.wav,./train_data/zootiez-3-8-1-1,3,8,1,1
zootiez-3-8-1-1-2.wav,./train_data/zootiez-3-8-1-1,3,8,1,1
zootiez-3-8-1-1-3.wav,./train_data/zootiez-3-8-1-1,3,8,1,1
zootiez-3-8-1-1-4.wav,./train_data/zootiez-3-8-1-1,3,8,1,1
zootiez-3-8-1-1-5.wav,./train_data/zootiez-3-8-1-1,3,8,1,1
zootiez-3-8-1-1-6.wav,./train_data/zootiez-3-8-1-1,3,8,1,1
zootiez-3-8-1-1-7.wav,./train_data/zootiez-3-8-1-1,3,8,1,1
zootiez-3-8-1-1-8.wav,./train_data/zootiez-3-8-1-1,3,8,1,1
zootiez-3-8-1-1-9.wav,./train_data/zootiez-3-8-1-1,3,8,1,1
casper-4-1-1-1-0.wav,./train_data/casper-4-1-1-1,4,1,1,1
casper-4-1-1-1-1.wav,./train_data/casper-4-1-1-1,4,1,1,1
casper-4-1-1-1-2.wav,./train_data/casper-4-1-1-1,4,1,1,1
casper-4-1-1-1-3.wav,./train_data/casper-4-1-1-1,4,1,1,1
casper-4-1-1-1-4.wav,./train_data/casper-4-1-1-1,4,1,1,1
casper-4-1-1-1-5.wav,./train_data/casper-4-1-1-1,4,1,1,1
casper-4-1-1-1-6.wav,./train_data/casper-4-1-1-1,4,1,1,1
casper-4-1-1-1-7.wav,./train_data/casper-4-1-1-1,4,1,1,1
casper-4-1-1-1-8.wav,./train_data/casper-4-1-1-1,4,1,1,1
casper-4-1-1-1-9.wav,./train_data/casper-4-1-1-1,4,1,1,1
lockonme-0-10-2-1-0.wav,./train_data/lockonme-0-10-2-1,0,10,2,1
lockonme-0-10-2-1-1.wav,./train_data/lockonme-0-10-2-1,0,10,2,1
lockonme-0-10-2-1-2.wav,./train_data/lockonme-0-10-2-1,0,10,2,1
lockonme-0-10-2-1-3.wav,./train_data/lockonme-0-10-2-1,0,10,2,1
lockonme-0-10-2-1-4.wav,./train_data/lockonme-0-10-2-1,0,10,2,1
lockonme-0-10-2-1-5.wav,./train_data/lockonme-0-10-2-1,0,10,2,1
lockonme-0-10-2-1-6.wav,./train_data/lockonme-0-10-2-1,0,10,2,1
lockonme-0-10-2-1-7.wav,./train_data/lockonme-0-10-2-1,0,10,2,1
lockonme-0-10-2-1-8.wav,./train_data/lockonme-0-10-2-1,0,10,2,1
lockonme-0-10-2-1-9.wav,./train_data/lockonme-0-10-2-1,0,10,2,1
jumpinonajet-4-11-3-1-0.wav,./train_data/jumpinonajet-4-11-3-1,4,11,3,1
jumpinonajet-4-11-3-1-1.wav,./train_data/jumpinonajet-4-11-3-1,4,11,3,1
jumpinonajet-4-11-3-1-2.wav,./train_data/jumpinonajet-4-11-3-1,4,11,3,1
jumpinonajet-4-11-3-1-3.wav,./train_data/jumpinonajet-4-11-3-1,4,11,3,1
jumpinonajet-4-11-3-1-4.wav,./train_data/jumpinonajet-4-11-3-1,4,11,3,1
jumpinonajet-4-11-3-1-5.wav,./train_data/jumpinonajet-4-11-3-1,4,11,3,1
jumpinonajet-4-11-3-1-6.wav,./train_data/jumpinonajet-4-11-3-1,4,11,3,1
jumpinonajet-4-11-3-1-7.wav,./train_data/jumpinonajet-4-11-3-1,4,11,3,1
jumpinonajet-4-11-3-1-8.wav,./train_data/jumpinonajet-4-11-3-1,4,11,3,1
jumpinonajet-4-11-3-1-9.wav,./train_data/jumpinonajet-4-11-3-1,4,11,3,1
nonstop-6-7-3-1-0.wav,./train_data/nonstop-6-7-3-1,6,7,3,1
nonstop-6-7-3-1-1.wav,./train_data/nonstop-6-7-3-1,6,7,3,1
nonstop-6-7-3-1-2.wav,./train_data/nonstop-6-7-3-1,6,7,3,1
nonstop-6-7-3-1-3.wav,./train_data/nonstop-6-7-3-1,6,7,3,1
nonstop-6-7-3-1-4.wav,./train_data/nonstop-6-7-3-1,6,7,3,1
nonstop-6-7-3-1-5.wav,./train_data/nonstop-6-7-3-1,6,7,3,1
nonstop-6-7-3-1-6.wav,./train_data/nonstop-6-7-3-1,6,7,3,1
nonstop-6-7-3-1-7.wav,./train_data/nonstop-6-7-3-1,6,7,3,1
nonstop-6-7-3-1-8.wav,./train_data/nonstop-6-7-3-1,6,7,3,1
nonstop-6-7-3-1-9.wav,./train_data/nonstop-6-7-3-1,6,7,3,1
perfecttiming-4-8-3-1-0.wav,./train_data/perfecttiming-4-8-3-1,4,8,3,1
perfecttiming-4-8-3-1-1.wav,./train_data/perfecttiming-4-8-3-1,4,8,3,1
perfecttiming-4-8-3-1-2.wav,./train_data/perfecttiming-4-8-3-1,4,8,3,1
perfecttiming-4-8-3-1-3.wav,./train_data/perfecttiming-4-8-3-1,4,8,3,1
perfecttiming-4-8-3-1-4.wav,./train_data/perfecttiming-4-8-3-1,4,8,3,1
perfecttiming-4-8-3-1-5.wav,./train_data/perfecttiming-4-8-3-1,4,8,3,1
perfecttiming-4-8-3-1-6.wav,./train_data/perfecttiming-4-8-3-1,4,8,3,1
perfecttiming-4-8-3-1-7.wav,./train_data/perfecttiming-4-8-3-1,4,8,3,1
perfecttiming-4-8-3-1-8.wav,./train_data/perfecttiming-4-8-3-1,4,8,3,1
perfecttiming-4-8-3-1-9.wav,./train_data/perfecttiming-4-8-3-1,4,8,3,1
hit-4-6-0-0-0.wav,./train_data/hit-4-6-0-0,4,6,0,0
hit-4-6-0-0-1.wav,./train_data/hit-4-6-0-0,4,6,0,0
hit-4-6-0-0-2.wav,./train_data/hit-4-6-0-0,4,6,0,0
hit-4-6-0-0-3.wav,./train_data/hit-4-6-0-0,4,6,0,0
hit-4-6-0-0-4.wav,./train_data/hit-4-6-0-0,4,6,0,0
hit-4-6-0-0-5.wav,./train_data/hit-4-6-0-0,4,6,0,0
hit-4-6-0-0-6.wav,./train_data/hit-4-6-0-0,4,6,0,0
hit-4-6-0-0-7.wav,./train_data/hit-4-6-0-0,4,6,0,0
hit-4-6-0-0-8.wav,./train_data/hit-4-6-0-0,4,6,0,0
hit-4-6-0-0-9.wav,./train_data/hit-4-6-0-0,4,6,0,0
wokeuplikethis-6-8-3-1-0.wav,./train_data/wokeuplikethis-6-8-3-1,6,8,3,1
wokeuplikethis-6-8-3-1-1.wav,./train_data/wokeuplikethis-6-8-3-1,6,8,3,1
wokeuplikethis-6-8-3-1-2.wav,./train_data/wokeuplikethis-6-8-3-1,6,8,3,1
wokeuplikethis-6-8-3-1-3.wav,./train_data/wokeuplikethis-6-8-3-1,6,8,3,1
wokeuplikethis-6-8-3-1-4.wav,./train_data/wokeuplikethis-6-8-3-1,6,8,3,1
wokeuplikethis-6-8-3-1-5.wav,./train_data/wokeuplikethis-6-8-3-1,6,8,3,1
wokeuplikethis-6-8-3-1-6.wav,./train_data/wokeuplikethis-6-8-3-1,6,8,3,1
wokeuplikethis-6-8-3-1-7.wav,./train_data/wokeuplikethis-6-8-3-1,6,8,3,1
wokeuplikethis-6-8-3-1-8.wav,./train_data/wokeuplikethis-6-8-3-1,6,8,3,1
wokeuplikethis-6-8-3-1-9.wav,./train_data/wokeuplikethis-6-8-3-1,6,8,3,1
digitaldash-4-2-3-1-0.wav,./train_data/digitaldash-4-2-3-1,4,2,3,1
digitaldash-4-2-3-1-1.wav,./train_data/digitaldash-4-2-3-1,4,2,3,1
digitaldash-4-2-3-1-2.wav,./train_data/digitaldash-4-2-3-1,4,2,3,1
digitaldash-4-2-3-1-3.wav,./train_data/digitaldash-4-2-3-1,4,2,3,1
digitaldash-4-2-3-1-4.wav,./train_data/digitaldash-4-2-3-1,4,2,3,1
digitaldash-4-2-3-1-5.wav,./train_data/digitaldash-4-2-3-1,4,2,3,1
digitaldash-4-2-3-1-6.wav,./train_data/digitaldash-4-2-3-1,4,2,3,1
digitaldash-4-2-3-1-7.wav,./train_data/digitaldash-4-2-3-1,4,2,3,1
digitaldash-4-2-3-1-8.wav,./train_data/digitaldash-4-2-3-1,4,2,3,1
digitaldash-4-2-3-1-9.wav,./train_data/digitaldash-4-2-3-1,4,2,3,1
sogroovy-4-1-1-1-0.wav,./train_data/sogroovy-4-1-1-1,4,1,1,1
sogroovy-4-1-1-1-1.wav,./train_data/sogroovy-4-1-1-1,4,1,1,1
sogroovy-4-1-1-1-2.wav,./train_data/sogroovy-4-1-1-1,4,1,1,1
sogroovy-4-1-1-1-3.wav,./train_data/sogroovy-4-1-1-1,4,1,1,1
sogroovy-4-1-1-1-4.wav,./train_data/sogroovy-4-1-1-1,4,1,1,1
sogroovy-4-1-1-1-5.wav,./train_data/sogroovy-4-1-1-1,4,1,1,1
sogroovy-4-1-1-1-6.wav,./train_data/sogroovy-4-1-1-1,4,1,1,1
sogroovy-4-1-1-1-7.wav,./train_data/sogroovy-4-1-1-1,4,1,1,1
sogroovy-4-1-1-1-8.wav,./train_data/sogroovy-4-1-1-1,4,1,1,1
sogroovy-4-1-1-1-9.wav,./train_data/sogroovy-4-1-1-1,4,1,1,1
didyouseenav-3-1-0-1-0.wav,./train_data/didyouseenav-3-1-0-1,3,1,0,1
didyouseenav-3-1-0-1-1.wav,./train_data/didyouseenav-3-1-0-1,3,1,0,1
didyouseenav-3-1-0-1-2.wav,./train_data/didyouseenav-3-1-0-1,3,1,0,1
didyouseenav-3-1-0-1-3.wav,./train_data/didyouseenav-3-1-0-1,3,1,0,1
didyouseenav-3-1-0-1-4.wav,./train_data/didyouseenav-3-1-0-1,3,1,0,1
didyouseenav-3-1-0-1-5.wav,./train_data/didyouseenav-3-1-0-1,3,1,0,1
didyouseenav-3-1-0-1-6.wav,./train_data/didyouseenav-3-1-0-1,3,1,0,1
didyouseenav-3-1-0-1-7.wav,./train_data/didyouseenav-3-1-0-1,3,1,0,1
didyouseenav-3-1-0-1-8.wav,./train_data/didyouseenav-3-1-0-1,3,1,0,1
didyouseenav-3-1-0-1-9.wav,./train_data/didyouseenav-3-1-0-1,3,1,0,1
jonesboro-1-9-0-0-0.wav,./train_data/jonesboro-1-9-0-0,1,9,0,0
jonesboro-1-9-0-0-1.wav,./train_data/jonesboro-1-9-0-0,1,9,0,0
jonesboro-1-9-0-0-2.wav,./train_data/jonesboro-1-9-0-0,1,9,0,0
jonesboro-1-9-0-0-3.wav,./train_data/jonesboro-1-9-0-0,1,9,0,0
jonesboro-1-9-0-0-4.wav,./train_data/jonesboro-1-9-0-0,1,9,0,0
jonesboro-1-9-0-0-5.wav,./train_data/jonesboro-1-9-0-0,1,9,0,0
jonesboro-1-9-0-0-6.wav,./train_data/jonesboro-1-9-0-0,1,9,0,0
jonesboro-1-9-0-0-7.wav,./train_data/jonesboro-1-9-0-0,1,9,0,0
jonesboro-1-9-0-0-8.wav,./train_data/jonesboro-1-9-0-0,1,9,0,0
jonesboro-1-9-0-0-9.wav,./train_data/jonesboro-1-9-0-0,1,9,0,0
kobe-5-0-3-1-0.wav,./train_data/kobe-5-0-3-1,5,0,3,1
